geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area,total_population_25_under,proportion_25_under
34023002901,"Census Tract 29.01, Middlesex County, New Jersey",3510,2380.0,78828.0,269400.0,921.0,1277.0,690.0,0.0,679.0,0.0,0.0,18.0,846.0,New York City,New York-Newark-Jersey City,1130.0,0.32193732193732194
34023003001,"Census Tract 30.01, Middlesex County, New Jersey",4107,2856.0,75197.0,282400.0,915.0,2442.0,248.0,0.0,296.0,0.0,15.0,67.0,1039.0,New York City,New York-Newark-Jersey City,1251.0,0.3046018991964938
34023000608,"Census Tract 6.08, Middlesex County, New Jersey",1836,1209.0,84044.0,259400.0,794.0,444.0,349.0,0.0,919.0,0.0,0.0,49.0,75.0,New York City,New York-Newark-Jersey City,627.0,0.3415032679738562
34023004900,"Census Tract 49, Middlesex County, New Jersey",4996,3292.0,31964.0,233200.0,453.0,395.0,206.0,25.0,56.0,0.0,17.0,28.0,4294.0,New York City,New York-Newark-Jersey City,1704.0,0.3410728582866293
34023005700,"Census Tract 57, Middlesex County, New Jersey",5470,3346.0,39000.0,188400.0,596.0,757.0,810.0,0.0,129.0,0.0,0.0,43.0,3731.0,New York City,New York-Newark-Jersey City,2124.0,0.3882998171846435
34023006605,"Census Tract 66.05, Middlesex County, New Jersey",3820,2746.0,116573.0,499900.0,1704.0,3053.0,20.0,15.0,582.0,0.0,0.0,67.0,83.0,New York City,New York-Newark-Jersey City,1074.0,0.281151832460733
34023007102,"Census Tract 71.02, Middlesex County, New Jersey",4767,3485.0,91797.0,312400.0,1038.0,2929.0,405.0,0.0,808.0,0.0,0.0,116.0,509.0,New York City,New York-Newark-Jersey City,1282.0,0.26893224250052444
34023007202,"Census Tract 72.02, Middlesex County, New Jersey",4761,3556.0,91797.0,290900.0,1218.0,2932.0,288.0,0.0,1106.0,33.0,0.0,51.0,351.0,New York City,New York-Newark-Jersey City,1205.0,0.253098088636841
34023007500,"Census Tract 75, Middlesex County, New Jersey",3434,2488.0,81604.0,278200.0,452.0,2590.0,162.0,0.0,163.0,0.0,0.0,29.0,490.0,New York City,New York-Newark-Jersey City,946.0,0.27548048922539314
34023008205,"Census Tract 82.05, Middlesex County, New Jersey",3272,3224.0,51250.0,171000.0,1298.0,2902.0,83.0,0.0,187.0,0.0,0.0,16.0,84.0,New York City,New York-Newark-Jersey City,48.0,0.014669926650366748
34023008501,"Census Tract 85.01, Middlesex County, New Jersey",5694,3748.0,81681.0,342000.0,2314.0,1498.0,1026.0,0.0,2738.0,0.0,110.0,16.0,306.0,New York City,New York-Newark-Jersey City,1946.0,0.34176325957147874
34023008502,"Census Tract 85.02, Middlesex County, New Jersey",4949,3462.0,139432.0,501500.0,2246.0,1999.0,198.0,0.0,2301.0,0.0,11.0,148.0,292.0,New York City,New York-Newark-Jersey City,1487.0,0.30046474035158616
34023008503,"Census Tract 85.03, Middlesex County, New Jersey",9219,5720.0,125052.0,364100.0,3657.0,2591.0,970.0,14.0,4566.0,0.0,0.0,174.0,904.0,New York City,New York-Newark-Jersey City,3499.0,0.379542249701703
34023008700,"Census Tract 87, Middlesex County, New Jersey",3844,2703.0,138906.0,673500.0,1777.0,2926.0,222.0,0.0,466.0,0.0,0.0,41.0,189.0,New York City,New York-Newark-Jersey City,1141.0,0.29682622268470343
34023007703,"Census Tract 77.03, Middlesex County, New Jersey",3280,2240.0,102759.0,323100.0,620.0,2434.0,96.0,0.0,107.0,0.0,0.0,5.0,638.0,New York City,New York-Newark-Jersey City,1040.0,0.3170731707317073
34023007910,"Census Tract 79.10, Middlesex County, New Jersey",3324,2551.0,61453.0,212700.0,956.0,2544.0,82.0,25.0,436.0,0.0,0.0,93.0,144.0,New York City,New York-Newark-Jersey City,773.0,0.2325511432009627
34023008101,"Census Tract 81.01, Middlesex County, New Jersey",4424,3531.0,61705.0,262700.0,713.0,3630.0,90.0,15.0,95.0,0.0,0.0,63.0,531.0,New York City,New York-Newark-Jersey City,893.0,0.20185352622061484
34023006604,"Census Tract 66.04, Middlesex County, New Jersey",6802,4908.0,84750.0,329100.0,2845.0,3334.0,498.0,0.0,2429.0,0.0,39.0,85.0,417.0,New York City,New York-Newark-Jersey City,1894.0,0.27844751543663626
34023006606,"Census Tract 66.06, Middlesex County, New Jersey",3015,2076.0,159926.0,480600.0,1558.0,2179.0,29.0,11.0,681.0,0.0,14.0,31.0,81.0,New York City,New York-Newark-Jersey City,939.0,0.31144278606965176
34023007101,"Census Tract 71.01, Middlesex County, New Jersey",3768,2714.0,82865.0,326200.0,750.0,2432.0,317.0,0.0,434.0,0.0,6.0,0.0,579.0,New York City,New York-Newark-Jersey City,1054.0,0.279723991507431
34023007704,"Census Tract 77.04, Middlesex County, New Jersey",2730,1909.0,98800.0,317100.0,658.0,2006.0,170.0,0.0,173.0,0.0,0.0,24.0,357.0,New York City,New York-Newark-Jersey City,821.0,0.3007326007326007
34023007804,"Census Tract 78.04, Middlesex County, New Jersey",5338,3921.0,86172.0,337600.0,1365.0,3639.0,301.0,0.0,764.0,0.0,18.0,100.0,516.0,New York City,New York-Newark-Jersey City,1417.0,0.26545522667665794
34023007906,"Census Tract 79.06, Middlesex County, New Jersey",1649,1076.0,64861.0,355800.0,312.0,929.0,220.0,0.0,129.0,0.0,5.0,6.0,360.0,New York City,New York-Newark-Jersey City,573.0,0.3474833232261977
34023007909,"Census Tract 79.09, Middlesex County, New Jersey",4311,3032.0,135720.0,377200.0,1633.0,3221.0,52.0,10.0,574.0,0.0,0.0,39.0,425.0,New York City,New York-Newark-Jersey City,1279.0,0.2966829041985618
34023008405,"Census Tract 84.05, Middlesex County, New Jersey",5058,3347.0,151964.0,479900.0,2028.0,2179.0,289.0,0.0,2188.0,0.0,12.0,41.0,349.0,New York City,New York-Newark-Jersey City,1711.0,0.33827599841834716
34023006206,"Census Tract 62.06, Middlesex County, New Jersey",1748,1219.0,125938.0,424700.0,750.0,1212.0,84.0,0.0,364.0,0.0,0.0,21.0,67.0,New York City,New York-Newark-Jersey City,529.0,0.3026315789473684
34023006300,"Census Tract 63, Middlesex County, New Jersey",7069,5028.0,99704.0,335900.0,1788.0,5419.0,372.0,0.0,277.0,0.0,0.0,87.0,914.0,New York City,New York-Newark-Jersey City,2041.0,0.2887254208516056
34023006701,"Census Tract 67.01, Middlesex County, New Jersey",3974,2870.0,103017.0,347300.0,1178.0,2638.0,158.0,0.0,753.0,0.0,0.0,44.0,381.0,New York City,New York-Newark-Jersey City,1104.0,0.2778057372924006
34023007805,"Census Tract 78.05, Middlesex County, New Jersey",4884,3395.0,123397.0,345000.0,1344.0,3566.0,99.0,14.0,428.0,0.0,0.0,204.0,587.0,New York City,New York-Newark-Jersey City,1489.0,0.3048730548730549
34023008202,"Census Tract 82.02, Middlesex County, New Jersey",13167,9566.0,138116.0,517100.0,5545.0,8518.0,457.0,0.0,3603.0,0.0,60.0,140.0,389.0,New York City,New York-Newark-Jersey City,3601.0,0.2734867471709577
34023008209,"Census Tract 82.09, Middlesex County, New Jersey",3494,2469.0,101302.0,349000.0,897.0,2804.0,66.0,0.0,427.0,0.0,0.0,84.0,113.0,New York City,New York-Newark-Jersey City,1025.0,0.2933600457927876
34023008504,"Census Tract 85.04, Middlesex County, New Jersey",6905,4934.0,94261.0,421500.0,3067.0,3422.0,383.0,0.0,2786.0,0.0,0.0,92.0,222.0,New York City,New York-Newark-Jersey City,1971.0,0.28544532947139756
34023000404,"Census Tract 4.04, Middlesex County, New Jersey",4965,3599.0,70518.0,276300.0,1465.0,1788.0,674.0,0.0,1636.0,0.0,0.0,123.0,744.0,New York City,New York-Newark-Jersey City,1366.0,0.27512588116817727
34023007600,"Census Tract 76, Middlesex County, New Jersey",5377,4113.0,58703.0,279800.0,1367.0,4273.0,200.0,0.0,152.0,0.0,0.0,31.0,721.0,New York City,New York-Newark-Jersey City,1264.0,0.23507532081086108
34023007905,"Census Tract 79.05, Middlesex County, New Jersey",2330,1736.0,91750.0,279600.0,485.0,1562.0,91.0,0.0,263.0,0.0,15.0,76.0,323.0,New York City,New York-Newark-Jersey City,594.0,0.2549356223175966
34023008103,"Census Tract 81.03, Middlesex County, New Jersey",2321,1729.0,79702.0,262000.0,531.0,1796.0,116.0,6.0,121.0,0.0,0.0,26.0,262.0,New York City,New York-Newark-Jersey City,592.0,0.25506247307195173
34023008204,"Census Tract 82.04, Middlesex County, New Jersey",4540,4300.0,56964.0,178600.0,1479.0,3423.0,205.0,61.0,626.0,0.0,0.0,0.0,225.0,New York City,New York-Newark-Jersey City,240.0,0.05286343612334802
34023008403,"Census Tract 84.03, Middlesex County, New Jersey",7762,5230.0,127411.0,452800.0,3383.0,2964.0,992.0,71.0,3049.0,0.0,0.0,246.0,440.0,New York City,New York-Newark-Jersey City,2532.0,0.32620458644679207
34023008406,"Census Tract 84.06, Middlesex County, New Jersey",2097,1473.0,128750.0,430900.0,895.0,1141.0,70.0,18.0,657.0,0.0,43.0,12.0,174.0,New York City,New York-Newark-Jersey City,624.0,0.29756795422031473
34023008602,"Census Tract 86.02, Middlesex County, New Jersey",5526,3790.0,105703.0,563700.0,3227.0,1642.0,397.0,179.0,2922.0,0.0,172.0,86.0,150.0,New York City,New York-Newark-Jersey City,1736.0,0.3141512848353239
34023008604,"Census Tract 86.04, Middlesex County, New Jersey",5826,3983.0,94327.0,398900.0,3045.0,1840.0,155.0,7.0,3625.0,0.0,15.0,39.0,145.0,New York City,New York-Newark-Jersey City,1843.0,0.31634054239615517
34023006207,"Census Tract 62.07, Middlesex County, New Jersey",6748,4510.0,65684.0,282500.0,1943.0,2299.0,2145.0,31.0,1143.0,0.0,0.0,95.0,1066.0,New York City,New York-Newark-Jersey City,2238.0,0.33165382335506816
34023006500,"Census Tract 65, Middlesex County, New Jersey",7320,5107.0,114063.0,379000.0,2717.0,4595.0,239.0,0.0,1813.0,0.0,0.0,57.0,616.0,New York City,New York-Newark-Jersey City,2213.0,0.3023224043715847
34023004300,"Census Tract 43, Middlesex County, New Jersey",3940,2508.0,61250.0,226300.0,210.0,465.0,187.0,0.0,8.0,0.0,6.0,0.0,3274.0,New York City,New York-Newark-Jersey City,1432.0,0.3634517766497462
34023005300,"Census Tract 53, Middlesex County, New Jersey",3952,1821.0,45385.0,246200.0,138.0,382.0,283.0,61.0,319.0,0.0,0.0,8.0,2899.0,New York City,New York-Newark-Jersey City,2131.0,0.5392206477732794
34023005500,"Census Tract 55, Middlesex County, New Jersey",4081,2247.0,25676.0,143500.0,237.0,181.0,1023.0,0.0,118.0,0.0,0.0,106.0,2653.0,New York City,New York-Newark-Jersey City,1834.0,0.44939965694682676
34023004700,"Census Tract 47, Middlesex County, New Jersey",4439,2623.0,64545.0,242500.0,519.0,386.0,286.0,44.0,259.0,0.0,0.0,0.0,3508.0,New York City,New York-Newark-Jersey City,1816.0,0.40910114890741156
34023005100,"Census Tract 51, Middlesex County, New Jersey",6059,1526.0,53209.0,364600.0,991.0,3316.0,460.0,0.0,1558.0,4.0,6.0,39.0,676.0,New York City,New York-Newark-Jersey City,4533.0,0.7481432579633603
34023006101,"Census Tract 61.01, Middlesex County, New Jersey",6418,3231.0,53708.0,253100.0,678.0,2054.0,644.0,88.0,616.0,2.0,0.0,32.0,3033.0,New York City,New York-Newark-Jersey City,3187.0,0.49657214085384854
34023006104,"Census Tract 61.04, Middlesex County, New Jersey",4210,3012.0,99583.0,362400.0,1368.0,1654.0,625.0,0.0,1087.0,10.0,10.0,81.0,743.0,New York City,New York-Newark-Jersey City,1198.0,0.2845605700712589
34023006403,"Census Tract 64.03, Middlesex County, New Jersey",2902,2016.0,114375.0,419100.0,1104.0,1412.0,222.0,0.0,993.0,0.0,0.0,0.0,275.0,New York City,New York-Newark-Jersey City,886.0,0.3053066850447967
34023007303,"Census Tract 73.03, Middlesex County, New Jersey",1842,1366.0,83750.0,291600.0,272.0,1309.0,108.0,0.0,157.0,0.0,0.0,54.0,214.0,New York City,New York-Newark-Jersey City,476.0,0.25841476655808904
34023007304,"Census Tract 73.04, Middlesex County, New Jersey",7042,5080.0,84275.0,327700.0,2122.0,2996.0,1011.0,16.0,1714.0,0.0,19.0,220.0,1082.0,New York City,New York-Newark-Jersey City,1962.0,0.2786140301050838
34023007702,"Census Tract 77.02, Middlesex County, New Jersey",6178,4472.0,96534.0,449100.0,1897.0,3842.0,481.0,11.0,1349.0,0.0,0.0,29.0,477.0,New York City,New York-Newark-Jersey City,1706.0,0.2761411460019424
34023007907,"Census Tract 79.07, Middlesex County, New Jersey",3177,2481.0,94464.0,299100.0,935.0,2400.0,46.0,0.0,336.0,0.0,0.0,18.0,377.0,New York City,New York-Newark-Jersey City,696.0,0.2190745986779981
34023008208,"Census Tract 82.08, Middlesex County, New Jersey",12822,8325.0,143611.0,562400.0,4195.0,7846.0,442.0,12.0,3427.0,0.0,21.0,399.0,675.0,New York City,New York-Newark-Jersey City,4497.0,0.35072531586335987
34023008404,"Census Tract 84.04, Middlesex County, New Jersey",3918,2828.0,89099.0,352500.0,1360.0,2315.0,74.0,0.0,1009.0,0.0,16.0,71.0,433.0,New York City,New York-Newark-Jersey City,1090.0,0.2782031648800408
34023006900,"Census Tract 69, Middlesex County, New Jersey",3535,2124.0,56652.0,277300.0,246.0,1657.0,181.0,0.0,34.0,0.0,0.0,64.0,1599.0,New York City,New York-Newark-Jersey City,1411.0,0.39915134370579913
34023007908,"Census Tract 79.08, Middlesex County, New Jersey",4666,3329.0,56491.0,-666666666.0,977.0,1285.0,707.0,0.0,1417.0,0.0,10.0,60.0,1187.0,New York City,New York-Newark-Jersey City,1337.0,0.28654093441920275
34023006205,"Census Tract 62.05, Middlesex County, New Jersey",6897,5181.0,109761.0,314300.0,3284.0,2526.0,1176.0,0.0,2258.0,0.0,38.0,59.0,840.0,New York City,New York-Newark-Jersey City,1716.0,0.24880382775119617
34023007203,"Census Tract 72.03, Middlesex County, New Jersey",4874,3367.0,78045.0,297800.0,1172.0,2709.0,298.0,7.0,1016.0,0.0,21.0,93.0,730.0,New York City,New York-Newark-Jersey City,1507.0,0.3091916290521133
34023008001,"Census Tract 80.01, Middlesex County, New Jersey",6670,4890.0,67679.0,230200.0,1401.0,4366.0,451.0,0.0,546.0,0.0,0.0,45.0,1262.0,New York City,New York-Newark-Jersey City,1780.0,0.26686656671664166
34023003401,"Census Tract 34.01, Middlesex County, New Jersey",3676,2707.0,71949.0,276100.0,853.0,2253.0,274.0,0.0,167.0,0.0,0.0,19.0,963.0,New York City,New York-Newark-Jersey City,969.0,0.26360174102285094
34023001409,"Census Tract 14.09, Middlesex County, New Jersey",3347,2489.0,167599.0,515300.0,1577.0,1069.0,37.0,0.0,1888.0,0.0,0.0,68.0,285.0,New York City,New York-Newark-Jersey City,858.0,0.2563489692261727
34023001502,"Census Tract 15.02, Middlesex County, New Jersey",6066,4055.0,102583.0,357800.0,2074.0,3580.0,371.0,9.0,1223.0,0.0,0.0,135.0,748.0,New York City,New York-Newark-Jersey City,2011.0,0.3315199472469502
34023002902,"Census Tract 29.02, Middlesex County, New Jersey",3232,2361.0,62756.0,277600.0,628.0,1145.0,179.0,0.0,413.0,0.0,0.0,215.0,1280.0,New York City,New York-Newark-Jersey City,871.0,0.26949257425742573
34023006204,"Census Tract 62.04, Middlesex County, New Jersey",1811,1297.0,92143.0,323000.0,800.0,550.0,301.0,9.0,761.0,0.0,0.0,18.0,172.0,New York City,New York-Newark-Jersey City,514.0,0.2838210933186085
34023007103,"Census Tract 71.03, Middlesex County, New Jersey",5296,3489.0,49254.0,343200.0,1238.0,1468.0,2066.0,0.0,997.0,0.0,0.0,55.0,710.0,New York City,New York-Newark-Jersey City,1807.0,0.34120090634441086
34023008102,"Census Tract 81.02, Middlesex County, New Jersey",4019,2833.0,80875.0,330000.0,914.0,3347.0,148.0,0.0,144.0,0.0,0.0,0.0,380.0,New York City,New York-Newark-Jersey City,1186.0,0.2950982831550137
34023001411,"Census Tract 14.11, Middlesex County, New Jersey",3373,2409.0,133445.0,470400.0,1501.0,904.0,124.0,6.0,2168.0,0.0,0.0,25.0,146.0,New York City,New York-Newark-Jersey City,964.0,0.28579899199525644
34023004500,"Census Tract 45, Middlesex County, New Jersey",8040,4791.0,47795.0,232100.0,844.0,551.0,1130.0,0.0,100.0,0.0,18.0,59.0,6182.0,New York City,New York-Newark-Jersey City,3249.0,0.4041044776119403
34023006703,"Census Tract 67.03, Middlesex County, New Jersey",6266,4381.0,107181.0,363800.0,1954.0,3176.0,410.0,0.0,1890.0,0.0,10.0,94.0,686.0,New York City,New York-Newark-Jersey City,1885.0,0.3008298755186722
34023001412,"Census Tract 14.12, Middlesex County, New Jersey",3420,2436.0,136806.0,400200.0,1699.0,1225.0,170.0,0.0,1877.0,0.0,10.0,60.0,78.0,New York City,New York-Newark-Jersey City,984.0,0.28771929824561404
34023003203,"Census Tract 32.03, Middlesex County, New Jersey",3626,2541.0,72708.0,269500.0,659.0,1714.0,289.0,0.0,209.0,0.0,6.0,106.0,1302.0,New York City,New York-Newark-Jersey City,1085.0,0.29922779922779924
34023006103,"Census Tract 61.03, Middlesex County, New Jersey",5304,3582.0,68355.0,283500.0,1356.0,1825.0,596.0,9.0,1100.0,0.0,58.0,150.0,1566.0,New York City,New York-Newark-Jersey City,1722.0,0.3246606334841629
34023008206,"Census Tract 82.06, Middlesex County, New Jersey",3867,3777.0,38927.0,103000.0,1062.0,3005.0,303.0,0.0,212.0,0.0,0.0,110.0,237.0,New York City,New York-Newark-Jersey City,90.0,0.023273855702094646
34023001702,"Census Tract 17.02, Middlesex County, New Jersey",3406,2564.0,76333.0,284300.0,932.0,1627.0,180.0,0.0,980.0,0.0,0.0,50.0,569.0,New York City,New York-Newark-Jersey City,842.0,0.24721080446271285
34023008606,"Census Tract 86.06, Middlesex County, New Jersey",4149,3091.0,76335.0,319600.0,2015.0,1124.0,451.0,14.0,2210.0,0.0,60.0,76.0,214.0,New York City,New York-Newark-Jersey City,1058.0,0.25500120510966495
34025812400,"Census Tract 8124, Monmouth County, New Jersey",2105,1677.0,109464.0,782600.0,901.0,1986.0,3.0,0.0,27.0,5.0,0.0,20.0,64.0,New York City,New York-Newark-Jersey City,428.0,0.2033254156769596
34025811501,"Census Tract 8115.01, Monmouth County, New Jersey",6300,4055.0,125474.0,330000.0,1583.0,5209.0,156.0,23.0,241.0,0.0,6.0,125.0,563.0,New York City,New York-Newark-Jersey City,2245.0,0.35634920634920636
34025810102,"Census Tract 8101.02, Monmouth County, New Jersey",4114,2852.0,118894.0,427800.0,1613.0,3263.0,12.0,30.0,408.0,0.0,8.0,39.0,384.0,New York City,New York-Newark-Jersey City,1262.0,0.3067574137092854
34025803201,"Census Tract 8032.01, Monmouth County, New Jersey",3976,2938.0,104896.0,405300.0,1738.0,2452.0,38.0,15.0,955.0,0.0,31.0,50.0,450.0,New York City,New York-Newark-Jersey City,1038.0,0.26106639839034207
34025812501,"Census Tract 8125.01, Monmouth County, New Jersey",6109,4099.0,156679.0,573600.0,2158.0,5384.0,104.0,0.0,76.0,0.0,1.0,198.0,346.0,New York City,New York-Newark-Jersey City,2010.0,0.3290227533147815
34025808702,"Census Tract 8087.02, Monmouth County, New Jersey",4305,3062.0,123262.0,552300.0,1664.0,4149.0,52.0,0.0,56.0,0.0,0.0,0.0,48.0,New York City,New York-Newark-Jersey City,1243.0,0.2887340301974448
34025808701,"Census Tract 8087.01, Monmouth County, New Jersey",4818,3557.0,119643.0,535600.0,1922.0,4630.0,0.0,0.0,110.0,0.0,0.0,10.0,68.0,New York City,New York-Newark-Jersey City,1261.0,0.26172685761726855
34025812300,"Census Tract 8123, Monmouth County, New Jersey",5168,3620.0,100021.0,477100.0,1907.0,4386.0,290.0,0.0,174.0,0.0,2.0,73.0,243.0,New York City,New York-Newark-Jersey City,1548.0,0.2995356037151703
34025812200,"Census Tract 8122, Monmouth County, New Jersey",3305,2622.0,80123.0,295000.0,901.0,2494.0,67.0,0.0,384.0,0.0,0.0,32.0,328.0,New York City,New York-Newark-Jersey City,683.0,0.20665658093797276
34025812100,"Census Tract 8121, Monmouth County, New Jersey",1324,1068.0,84922.0,491500.0,657.0,1195.0,34.0,0.0,12.0,0.0,10.0,21.0,52.0,New York City,New York-Newark-Jersey City,256.0,0.1933534743202417
34025811102,"Census Tract 8111.02, Monmouth County, New Jersey",6810,4448.0,119485.0,483000.0,2158.0,5373.0,172.0,12.0,416.0,0.0,0.0,61.0,788.0,New York City,New York-Newark-Jersey City,2362.0,0.34684287812041115
34025811101,"Census Tract 8111.01, Monmouth County, New Jersey",5715,4328.0,49449.0,230000.0,1459.0,4394.0,228.0,0.0,492.0,0.0,5.0,31.0,565.0,New York City,New York-Newark-Jersey City,1387.0,0.2426946631671041
34025810101,"Census Tract 8101.01, Monmouth County, New Jersey",4424,2870.0,108942.0,447500.0,1307.0,3684.0,44.0,0.0,213.0,0.0,0.0,147.0,336.0,New York City,New York-Newark-Jersey City,1554.0,0.3512658227848101
34025809302,"Census Tract 8093.02, Monmouth County, New Jersey",2676,2008.0,92143.0,747500.0,1203.0,2486.0,0.0,0.0,0.0,0.0,0.0,33.0,157.0,New York City,New York-Newark-Jersey City,668.0,0.24962630792227206
34025809301,"Census Tract 8093.01, Monmouth County, New Jersey",3148,2208.0,108854.0,594400.0,1238.0,2553.0,1.0,0.0,286.0,0.0,0.0,0.0,308.0,New York City,New York-Newark-Jersey City,940.0,0.29860228716645487
34025804700,"Census Tract 8047, Monmouth County, New Jersey",5,1.0,-666666666.0,-666666666.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,New York City,New York-Newark-Jersey City,4.0,0.8
34025810401,"Census Tract 8104.01, Monmouth County, New Jersey",4437,2949.0,126442.0,461600.0,1207.0,3265.0,344.0,13.0,411.0,0.0,0.0,52.0,365.0,New York City,New York-Newark-Jersey City,1488.0,0.33536173089925625
34025808500,"Census Tract 8085, Monmouth County, New Jersey",6376,4533.0,100009.0,365500.0,2159.0,6026.0,4.0,0.0,60.0,0.0,0.0,65.0,221.0,New York City,New York-Newark-Jersey City,1843.0,0.28905269761606023
